iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CAN,North America,Canada,2021-03-02,877747.0,2838.0,2934.429,22046.0,28.0,40.429,23057.397,74.551,77.084,579.123,0.736,1.062,0.99,604.0,15.866,2166.0,56.898,,,,,75664.0,24621134.0,646.769,1.988,104045.0,2.733,0.0282,35.5,tests performed,2053042.0,1493357.0,559672.0,13.0,75559.0,59642.0,5.39,3.92,1.47,0.0,1567.0,47828.0,0.126,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-03,880487.0,2740.0,2898.143,22106.0,60.0,42.286,23129.374,71.977,76.131,580.699,1.576,1.111,0.99,586.0,15.394,2138.0,56.163,,,,,77132.0,24698266.0,648.795,2.026,105201.0,2.764,0.0275,36.3,tests performed,2128257.0,1561481.0,566763.0,13.0,75215.0,63734.0,5.59,4.1,1.49,0.0,1674.0,53015.0,0.139,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-04,883619.0,3132.0,2902.571,22152.0,46.0,40.571,23211.648,82.274,76.247,581.907,1.208,1.066,1.0,584.0,15.341,2111.0,55.454,,,,,115024.0,24813290.0,651.816,3.022,105083.0,2.76,0.0276,36.2,tests performed,2207974.0,1635941.0,572020.0,13.0,79717.0,66712.0,5.8,4.3,1.5,0.0,1752.0,57689.0,0.152,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-05,886492.0,2873.0,2852.0,22193.0,41.0,39.571,23287.118,75.47,74.919,582.984,1.077,1.039,1.01,582.0,15.288,2080.0,54.639,,,,,125823.0,24939113.0,655.122,3.305,104812.0,2.753,0.0272,36.8,tests performed,2294574.0,1718976.0,575585.0,13.0,86600.0,69310.0,6.03,4.52,1.51,0.0,1821.0,61617.0,0.162,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-06,889255.0,2763.0,2885.286,22214.0,21.0,36.143,23359.699,72.581,75.793,583.536,0.552,0.949,1.02,579.0,15.21,2031.0,53.352,,,,,128656.0,25067769.0,658.501,3.38,105622.0,2.775,0.0273,36.6,tests performed,2368415.0,1790357.0,578045.0,13.0,73841.0,70954.0,6.22,4.7,1.52,0.0,1864.0,64066.0,0.168,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-07,891807.0,2552.0,2937.714,22240.0,26.0,35.0,23426.737,67.038,77.17,584.219,0.683,0.919,1.03,572.0,15.026,2003.0,52.616,,,,,112774.0,25180543.0,661.464,2.962,105218.0,2.764,0.0279,35.8,tests performed,2425632.0,1845928.0,579691.0,13.0,57217.0,72562.0,6.37,4.85,1.52,0.0,1906.0,66256.0,0.174,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,15298.9,4.33,-3.87,401.884390142428
CAN,North America,Canada,2021-03-08,895889.0,4082.0,2997.143,22277.0,37.0,37.0,23533.967,107.229,78.731,585.191,0.972,0.972,1.04,577.0,15.157,2022.0,53.116,,,,,96855.0,25277398.0,664.008,2.544,104561.0,2.747,0.0287,34.9,tests performed,2512301.0,1922552.0,589736.0,13.0,86669.0,76403.0,6.6,5.05,1.55,0.0,2007.0,70581.0,0.185,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-09,898963.0,3074.0,3030.857,22305.0,28.0,37.0,23614.717,80.75,79.617,585.927,0.736,0.972,1.04,594.0,15.604,2086.0,54.797,,,,,76059.0,25353457.0,666.006,1.998,104618.0,2.748,0.029,34.5,tests performed,2583178.0,1989318.0,593845.0,15.0,70877.0,75734.0,6.79,5.23,1.56,0.0,1989.0,70852.0,0.186,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-10,901948.0,2985.0,3065.857,22336.0,31.0,32.857,23693.13,78.412,80.537,586.741,0.814,0.863,1.05,578.0,15.183,2066.0,54.271,,,,,76578.0,25430035.0,668.018,2.012,104538.0,2.746,0.0293,34.1,tests performed,2662673.0,2063397.0,599261.0,15.0,79495.0,76345.0,6.99,5.42,1.57,0.0,2005.0,71702.0,0.188,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-11,905071.0,3123.0,3064.571,22372.0,36.0,31.429,23775.167,82.038,80.503,587.687,0.946,0.826,1.05,580.0,15.236,2046.0,53.746,,,,,113863.0,25543898.0,671.009,2.991,104373.0,2.742,0.0294,34.1,tests performed,2761545.0,2157191.0,604339.0,15.0,98872.0,79082.0,7.25,5.67,1.59,0.0,2077.0,74464.0,0.196,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-12,908644.0,3573.0,3164.571,22405.0,33.0,30.286,23869.026,93.859,83.13,588.553,0.867,0.796,1.06,577.0,15.157,2026.0,53.221,,,,,120366.0,25664264.0,674.171,3.162,103593.0,2.721,0.0305,32.7,tests performed,2873952.0,2266105.0,607832.0,15.0,112407.0,82768.0,7.55,5.95,1.6,0.0,2174.0,78161.0,0.205,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-13,911559.0,2915.0,3186.286,22435.0,30.0,31.571,23945.6,76.574,83.7,589.341,0.788,0.829,1.07,571.0,15.0,2039.0,53.562,,,,,123598.0,25787862.0,677.417,3.247,102870.0,2.702,0.031,32.3,tests performed,2980307.0,2369462.0,610828.0,17.0,106355.0,87413.0,7.83,6.22,1.6,0.0,2296.0,82729.0,0.217,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-14,914204.0,2645.0,3199.571,22464.0,29.0,32.0,24015.081,69.481,84.049,590.103,0.762,0.841,1.07,576.0,15.131,1935.0,50.83,,,,,113550.0,25901412.0,680.4,2.983,102981.0,2.705,0.0311,32.2,tests performed,3073337.0,2460538.0,612782.0,17.0,93030.0,92529.0,8.07,6.46,1.61,0.0,2431.0,87801.0,0.231,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,14889.7,4.14,-6.74,391.135179908602
CAN,North America,Canada,2021-03-15,917994.0,3790.0,3157.857,22496.0,32.0,31.286,24114.64,99.559,82.953,590.944,0.841,0.822,1.08,600.0,15.761,2069.0,54.35,,,,,94826.0,25996238.0,682.891,2.491,102691.0,2.698,0.0308,32.5,tests performed,3198156.0,2579970.0,618169.0,17.0,124819.0,97979.0,8.4,6.78,1.62,0.0,2574.0,93917.0,0.247,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-16,921011.0,3017.0,3149.714,22520.0,24.0,30.714,24193.893,79.253,82.739,591.574,0.63,0.807,1.09,601.0,15.788,2128.0,55.9,,,,,72540.0,26068778.0,684.797,1.906,102189.0,2.684,0.0308,32.4,tests performed,3320083.0,2697381.0,622683.0,19.0,121927.0,105272.0,8.72,7.09,1.64,0.0,2765.0,101152.0,0.266,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-17,924444.0,3433.0,3213.714,22555.0,35.0,31.286,24284.074,90.181,84.421,592.494,0.919,0.822,1.1,622.0,16.339,2108.0,55.375,,,,,72677.0,26141455.0,686.706,1.909,101631.0,2.67,0.0316,31.6,tests performed,3461496.0,2833311.0,628165.0,20.0,141413.0,114118.0,9.09,7.44,1.65,0.0,2998.0,109988.0,0.289,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-18,928117.0,3673.0,3292.286,22591.0,36.0,31.286,24380.559,96.485,86.485,593.439,0.946,0.822,1.12,622.0,16.339,2085.0,54.771,,,,,109185.0,26250640.0,689.574,2.868,100963.0,2.652,0.0326,30.7,tests performed,3619114.0,2985249.0,633845.0,20.0,157618.0,122510.0,9.51,7.84,1.67,0.0,3218.0,118294.0,0.311,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-19,932391.0,4274.0,3392.429,22618.0,27.0,30.429,24492.832,112.273,89.115,594.149,0.709,0.799,1.13,627.0,16.471,2102.0,55.217,,,,,121065.0,26371705.0,692.754,3.18,101063.0,2.655,0.0336,29.8,tests performed,3784586.0,3144176.0,640390.0,20.0,165472.0,130091.0,9.94,8.26,1.68,0.0,3417.0,125439.0,0.33,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-20,935714.0,3323.0,3450.714,22644.0,26.0,29.857,24580.123,87.291,90.646,594.832,0.683,0.784,1.14,615.0,16.155,2112.0,55.48,,,,,120344.0,26492049.0,695.915,3.161,100598.0,2.643,0.0343,29.2,tests performed,3918531.0,3272970.0,645540.0,21.0,133945.0,134032.0,10.29,8.6,1.7,0.0,3521.0,129073.0,0.339,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-21,938856.0,3142.0,3521.714,22677.0,33.0,30.429,24662.66,82.537,92.511,595.699,0.867,0.799,1.15,626.0,16.444,2112.0,55.48,,,,,100779.0,26592828.0,698.563,2.647,98774.0,2.595,0.0357,28.0,tests performed,4009123.0,3360361.0,648741.0,21.0,90592.0,133684.0,10.53,8.83,1.7,0.0,3512.0,128546.0,0.338,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,14457.5,3.95,-7.25,379.781786303862
CAN,North America,Canada,2021-03-22,943715.0,4859.0,3674.429,22717.0,40.0,31.571,24790.3,127.64,96.523,596.749,1.051,0.829,1.16,627.0,16.471,2193.0,57.608,,,,,111555.0,26704383.0,701.493,2.93,101164.0,2.657,0.0363,27.5,tests performed,4155488.0,3503285.0,652182.0,21.0,146365.0,136762.0,10.92,9.2,1.71,0.0,3593.0,131902.0,0.346,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-23,947393.0,3678.0,3768.857,22736.0,19.0,30.857,24886.917,96.617,99.004,597.248,0.499,0.811,1.17,658.0,17.285,2287.0,60.077,,,,,73918.0,26778301.0,703.435,1.942,101360.0,2.663,0.0372,26.9,tests performed,4282355.0,3625510.0,656822.0,23.0,126867.0,137467.0,11.25,9.52,1.73,0.0,3611.0,132590.0,0.348,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-24,951589.0,4196.0,3877.857,22760.0,24.0,29.286,24997.141,110.224,101.867,597.879,0.63,0.769,1.18,669.0,17.574,2278.0,59.84,,,,,80180.0,26858481.0,705.541,2.106,102432.0,2.691,0.0379,26.4,tests performed,4455268.0,3793318.0,661926.0,24.0,172913.0,141967.0,11.7,9.96,1.74,0.0,3729.0,137144.0,0.36,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-25,956755.0,5166.0,4091.143,22791.0,31.0,28.571,25132.846,135.705,107.47,598.693,0.814,0.751,1.19,663.0,17.416,2293.0,60.234,,,,,119182.0,26977663.0,708.672,3.131,103860.0,2.728,0.0394,25.4,tests performed,4646856.0,3977955.0,668877.0,24.0,191588.0,146820.0,12.21,10.45,1.76,0.0,3857.0,141815.0,0.373,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-26,961839.0,5084.0,4206.857,22827.0,36.0,29.857,25266.397,133.551,110.509,599.639,0.946,0.784,1.2,694.0,18.231,2273.0,59.709,,,,,132838.0,27110501.0,712.161,3.49,105542.0,2.772,0.0399,25.1,tests performed,4865929.0,4188402.0,677503.0,24.0,219073.0,154478.0,12.78,11.0,1.78,0.0,4058.0,149175.0,0.392,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-27,966076.0,4237.0,4337.429,22853.0,26.0,29.857,25377.698,111.301,113.939,600.322,0.683,0.784,1.21,700.0,18.388,2343.0,61.548,,,,,123165.0,27233666.0,715.397,3.235,105945.0,2.783,0.0409,24.4,tests performed,5036282.0,4352254.0,684003.0,25.0,170353.0,159679.0,13.23,11.43,1.8,0.0,4195.0,154183.0,0.405,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-28,970166.0,4090.0,4472.857,22881.0,28.0,29.143,25485.138,107.44,117.497,601.057,0.736,0.766,1.22,706.0,18.546,2269.0,59.604,,,,,124221.0,27357887.0,718.66,3.263,109294.0,2.871,0.0409,24.4,tests performed,5184783.0,4496584.0,688174.0,25.0,148501.0,167951.0,13.62,11.81,1.81,0.0,4412.0,162318.0,0.426,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,14204.3,3.82,-4.26,373.130515455365
CAN,North America,Canada,2021-03-29,976479.0,6313.0,4680.571,22901.0,20.0,26.286,25650.973,165.835,122.953,601.583,0.525,0.69,1.22,726.0,19.071,2221.0,58.343,,,,,108493.0,27466380.0,721.51,2.85,108857.0,2.86,0.043,23.3,tests performed,5373570.0,4679410.0,694135.0,25.0,188787.0,174012.0,14.12,12.29,1.82,0.0,4571.0,168018.0,0.441,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-30,980365.0,3886.0,4710.286,22927.0,26.0,27.286,25753.053,102.081,123.734,602.266,0.683,0.717,1.23,728.0,19.124,2506.0,65.83,,,,,83928.0,27550308.0,723.715,2.205,110287.0,2.897,0.0427,23.4,tests performed,5548659.0,4846109.0,702525.0,25.0,175089.0,180901.0,14.58,12.73,1.85,0.0,4752.0,174371.0,0.458,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-03-31,989493.0,9128.0,5414.857,22960.0,33.0,28.571,25992.835,239.782,142.242,603.133,0.867,0.751,1.24,740.0,19.439,2516.0,66.092,,,,,94212.0,27644520.0,726.19,2.475,112291.0,2.95,0.0482,20.7,tests performed,5773517.0,5062421.0,711071.0,25.0,224858.0,188321.0,15.17,13.3,1.87,0.0,4947.0,181300.0,0.476,71.76,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-04-01,995249.0,5756.0,5499.143,23003.0,43.0,30.286,26144.039,151.203,144.456,604.262,1.13,0.796,1.24,757.0,19.886,2537.0,66.644,,,,,128335.0,27772855.0,729.561,3.371,113599.0,2.984,0.0484,20.7,tests performed,5983274.0,5261381.0,721867.0,26.0,209757.0,190917.0,15.72,13.82,1.9,0.0,5015.0,183347.0,0.482,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-04-02,998882.0,3633.0,5291.857,23032.0,29.0,29.286,26239.474,95.435,139.011,605.024,0.762,0.769,1.23,766.0,20.122,2605.0,68.43,,,,,139412.0,27912267.0,733.223,3.662,114538.0,3.009,0.0462,21.6,tests performed,6154817.0,5426559.0,728231.0,27.0,171543.0,184127.0,16.17,14.25,1.91,0.0,4837.0,176880.0,0.465,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-04-03,1005978.0,7096.0,5700.286,23051.0,19.0,28.286,26425.877,186.404,149.74,605.523,0.499,0.743,1.24,801.0,21.041,2231.0,58.606,,,,,134665.0,28046932.0,736.76,3.537,116181.0,3.052,0.0491,20.4,tests performed,6349758.0,5617912.0,731817.0,29.0,194941.0,187639.0,16.68,14.76,1.92,0.0,4929.0,180808.0,0.475,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-04-04,1009472.0,3494.0,5615.143,23075.0,24.0,27.714,26517.661,91.783,147.503,606.154,0.63,0.728,1.25,833.0,21.882,2253.0,59.184,,,,,128624.0,28175556.0,740.139,3.379,116810.0,3.068,0.0481,20.8,tests performed,6471197.0,5738473.0,732694.0,30.0,121439.0,183773.0,17.0,15.07,1.92,0.0,4828.0,177413.0,0.466,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,13936.1,3.69,-4.56,366.085211973664
CAN,North America,Canada,2021-04-05,1017760.0,8288.0,5897.286,23096.0,21.0,27.857,26735.377,217.716,154.915,606.705,0.552,0.732,1.26,873.0,22.933,2426.0,63.728,,,,,103282.0,28278838.0,742.852,2.713,116065.0,3.049,0.0508,19.7,tests performed,6653352.0,5907296.0,746026.0,30.0,182155.0,182826.0,17.48,15.52,1.96,0.0,4803.0,175412.0,0.461,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-04-06,1028626.0,10866.0,6894.429,23142.0,46.0,30.714,27020.814,285.437,181.109,607.914,1.208,0.807,1.26,879.0,23.09,2692.0,70.716,,,,,85363.0,28364201.0,745.095,2.242,116270.0,3.054,0.0593,16.9,tests performed,6856288.0,6098212.0,758045.0,31.0,202936.0,186804.0,18.01,16.02,1.99,0.0,4907.0,178872.0,0.47,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-04-07,1036386.0,7760.0,6699.0,23174.0,32.0,30.571,27224.66,203.846,175.975,608.754,0.841,0.803,1.25,897.0,23.563,2963.0,77.835,,,,,90246.0,28454447.0,747.465,2.371,115704.0,3.039,0.0579,17.3,tests performed,7091942.0,6316059.0,775852.0,31.0,235654.0,188346.0,18.63,16.59,2.04,0.0,4948.0,179091.0,0.47,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-04-08,1044733.0,8347.0,7069.143,23212.0,38.0,29.857,27443.926,219.266,185.698,609.752,0.998,0.784,1.24,928.0,24.377,3024.0,79.437,,,,,123638.0,28578085.0,750.713,3.248,115033.0,3.022,0.0615,16.3,tests performed,7351827.0,6557648.0,794148.0,31.0,259885.0,195508.0,19.31,17.23,2.09,0.0,5136.0,185181.0,0.486,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-04-09,1053999.0,9266.0,7873.857,23252.0,40.0,31.429,27687.333,243.407,206.837,610.803,1.051,0.826,1.23,962.0,25.271,3088.0,81.118,,,,,147257.0,28725342.0,754.581,3.868,116154.0,3.051,0.0678,14.8,tests performed,7656301.0,6842758.0,813509.0,34.0,304474.0,214498.0,20.11,17.98,2.14,0.0,5635.0,202314.0,0.531,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-04-10,1061368.0,7369.0,7912.857,23288.0,36.0,33.857,27880.909,193.575,207.862,611.749,0.946,0.889,1.21,1000.0,26.269,3141.0,82.51,,,,,150904.0,28876246.0,758.546,3.964,118473.0,3.112,0.0668,15.0,tests performed,7899977.0,7069756.0,830187.0,34.0,243676.0,221460.0,20.75,18.57,2.18,0.0,5817.0,207406.0,0.545,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-04-11,1069041.0,7673.0,8509.857,23316.0,28.0,34.429,28082.469,201.561,223.544,612.484,0.736,0.904,1.19,1026.0,26.952,3187.0,83.719,,,,,141637.0,29017883.0,762.266,3.721,120332.0,3.161,0.0707,14.1,tests performed,8083375.0,7248157.0,835183.0,35.0,183398.0,230311.0,21.23,19.04,2.19,0.0,6050.0,215669.0,0.567,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,13872.9,3.62,-1.08,364.425021145761
CAN,North America,Canada,2021-04-12,1079582.0,10541.0,8831.714,23357.0,41.0,37.286,28359.369,276.9,231.999,613.561,1.077,0.979,1.18,1059.0,27.819,3388.0,88.999,,,,,129708.0,29147591.0,765.673,3.407,124108.0,3.26,0.0712,14.1,tests performed,8420680.0,7566276.0,854368.0,36.0,337305.0,252475.0,22.12,19.88,2.24,0.0,6632.0,236997.0,0.623,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-04-13,1087048.0,7466.0,8346.0,23393.0,36.0,35.857,28555.492,196.123,219.24,614.507,0.946,0.942,1.16,1067.0,28.029,3605.0,94.699,,,,,110265.0,29257856.0,768.57,2.897,127665.0,3.354,0.0654,15.3,tests performed,8693642.0,7824278.0,869327.0,37.0,272962.0,262479.0,22.84,20.55,2.28,0.0,6895.0,246581.0,0.648,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-04-14,1096000.0,8952.0,8516.286,23446.0,53.0,38.857,28790.651,235.159,223.713,615.899,1.392,1.021,1.14,1097.0,28.817,3721.0,97.746,,,,,106751.0,29364607.0,771.374,2.804,130023.0,3.416,0.0655,15.3,tests performed,8992974.0,8109670.0,883266.0,38.0,299332.0,271576.0,23.62,21.3,2.32,0.0,7134.0,256230.0,0.673,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-04-15,1105778.0,9778.0,8720.714,23501.0,55.0,41.286,29047.508,256.857,229.083,617.344,1.445,1.085,1.13,1117.0,29.342,3766.0,98.928,,,,,133832.0,29498439.0,774.89,3.516,131479.0,3.454,0.0663,15.1,tests performed,9302575.0,8402488.0,900049.0,38.0,309601.0,278678.0,24.44,22.07,2.36,0.0,7321.0,263549.0,0.692,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-04-16,1115036.0,9258.0,8719.571,23542.0,41.0,41.429,29290.705,243.197,229.053,618.421,1.077,1.088,1.11,1178.0,30.945,3811.0,100.111,,,,,160320.0,29658759.0,779.101,4.211,133345.0,3.503,0.0654,15.3,tests performed,9625339.0,8717595.0,907704.0,40.0,322764.0,281291.0,25.28,22.9,2.38,0.0,7389.0,267834.0,0.704,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-04-17,1122116.0,7080.0,8678.286,23590.0,48.0,43.143,29476.688,185.983,227.969,619.682,1.261,1.133,1.09,1213.0,31.864,3970.0,104.287,,,,,151379.0,29810138.0,783.078,3.977,133413.0,3.505,0.065,15.4,tests performed,9880550.0,8948776.0,931734.0,40.0,255211.0,282939.0,25.96,23.51,2.45,0.0,7432.0,268431.0,0.705,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2021-04-18,1130006.0,7890.0,8709.286,23624.0,34.0,44.0,29683.949,207.261,228.783,620.575,0.893,1.156,1.08,1237.0,32.495,4010.0,105.338,,,,,140001.0,29950139.0,786.755,3.678,133179.0,3.498,0.0654,15.3,tests performed,10081570.0,9144196.0,937331.0,43.0,201020.0,285456.0,26.48,24.02,2.46,0.0,7499.0,270863.0,0.712,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,13799.7,3.55,-1.28,362.502141895722
CAN,North America,Canada,2021-04-19,1140322.0,10316.0,8677.143,23668.0,44.0,44.429,29954.939,270.989,227.938,621.731,1.156,1.167,1.06,1262.0,33.151,4145.0,108.884,,,,,123321.0,30073460.0,789.995,3.239,132267.0,3.475,0.0656,15.2,tests performed,10344552.0,9386809.0,957698.0,45.0,262982.0,274839.0,27.17,24.66,2.52,0.0,7220.0,260076.0,0.683,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
