iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
FRA,Europe,France,2020-07-14,211802.0,62.0,533.143,30037.0,2.0,14.429,3134.823,0.918,7.891,444.569,0.03,0.214,1.16,465.0,6.882,6907.0,102.229,64.0,0.947,510.0,7.548,12400.0,2457000.0,36.365,0.184,49377.0,0.731,0.011,90.9,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-07-15,212528.0,726.0,519.429,30125.0,88.0,22.571,3145.569,10.745,7.688,445.872,1.302,0.334,1.17,457.0,6.764,6873.0,101.725,62.0,0.918,560.0,8.288,80329.0,2537329.0,37.554,1.189,51540.0,0.763,0.011,90.9,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-07-16,213097.0,569.0,537.286,30142.0,17.0,22.714,3153.99,8.422,7.952,446.123,0.252,0.336,1.19,456.0,6.749,6754.0,99.964,77.0,1.14,600.0,8.88,84534.0,2621863.0,38.805,1.251,53784.0,0.796,0.011,90.9,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-07-17,213921.0,824.0,553.0,30155.0,13.0,20.857,3166.186,12.196,8.185,446.316,0.192,0.309,1.21,452.0,6.69,6646.0,98.366,85.0,1.258,583.0,8.629,94270.0,2716133.0,40.201,1.395,56218.0,0.832,0.011,90.9,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-07-18,214086.0,165.0,540.714,30158.0,3.0,20.857,3168.628,2.442,8.003,446.36,0.044,0.309,1.24,450.0,6.66,6614.0,97.892,84.0,1.243,594.0,8.792,40729.0,2756862.0,40.804,0.603,57371.0,0.849,0.011,90.9,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-07-19,214090.0,4.0,539.0,30158.0,0.0,20.857,3168.688,0.059,7.978,446.36,0.0,0.309,1.28,448.0,6.631,6583.0,97.433,83.0,1.228,604.0,8.94,12302.0,2769164.0,40.986,0.182,57910.0,0.857,0.011,90.9,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,14031.4,4.07,-5.68,207.674913764677
FRA,Europe,France,2020-07-20,216001.0,1911.0,608.714,30182.0,24.0,21.0,3196.972,28.284,9.009,446.716,0.355,0.311,1.31,442.0,6.542,6547.0,96.9,91.0,1.347,673.0,9.961,93123.0,2862287.0,42.364,1.378,59670.0,0.883,0.011,90.9,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-07-21,216596.0,595.0,684.857,30169.0,-13.0,18.857,3205.778,8.806,10.136,446.523,-0.192,0.279,1.32,430.0,6.364,6440.0,95.317,96.0,1.421,721.0,10.671,89313.0,2951600.0,43.686,1.322,70657.0,1.046,0.011,90.9,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-07-22,217517.0,921.0,712.714,30175.0,6.0,7.143,3219.41,13.631,10.549,446.612,0.089,0.106,1.32,420.0,6.216,6324.0,93.6,97.0,1.436,720.0,10.657,89283.0,3040883.0,45.007,1.321,71936.0,1.065,0.012,83.3,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-07-23,218753.0,1236.0,808.0,30186.0,11.0,6.286,3237.703,18.294,11.959,446.775,0.163,0.093,1.33,411.0,6.083,5915.0,87.546,87.0,1.288,724.0,10.716,88357.0,3129240.0,46.315,1.308,72482.0,1.073,0.012,83.3,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-07-24,219844.0,1091.0,846.143,30196.0,10.0,5.857,3253.851,16.148,12.524,446.923,0.148,0.087,1.32,385.0,5.698,5678.0,84.039,86.0,1.273,731.0,10.819,96195.0,3225435.0,47.739,1.424,72757.0,1.077,0.013,76.9,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-07-25,219928.0,84.0,834.571,30196.0,0.0,5.429,3255.094,1.243,12.352,446.923,0.0,0.08,1.33,368.0,5.447,5634.0,83.387,88.0,1.302,749.0,11.086,43401.0,3268836.0,48.381,0.642,73139.0,1.083,0.013,76.9,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-07-26,219932.0,4.0,834.571,30196.0,0.0,5.429,3255.153,0.059,12.352,446.923,0.0,0.08,1.35,367.0,5.432,5640.0,83.476,85.0,1.258,749.0,11.086,14992.0,3283828.0,48.603,0.222,73523.0,1.088,0.013,76.9,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,13842.6,3.89,-1.76,204.880536602115
FRA,Europe,France,2020-07-27,222420.0,2488.0,917.0,30214.0,18.0,4.571,3291.978,36.824,13.572,447.189,0.266,0.068,1.37,374.0,5.535,5614.0,83.091,92.0,1.362,730.0,10.805,103287.0,3387115.0,50.132,1.529,74975.0,1.11,0.014,71.4,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-07-28,222984.0,564.0,912.571,30227.0,13.0,8.286,3300.325,8.348,13.507,447.382,0.192,0.123,1.37,361.0,5.343,5510.0,81.552,102.0,1.51,793.0,11.737,104057.0,3491172.0,51.672,1.54,77082.0,1.141,0.014,71.4,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-07-29,224454.0,1470.0,991.0,30241.0,14.0,9.429,3322.082,21.757,14.668,447.589,0.207,0.14,1.37,356.0,5.269,5409.0,80.057,99.0,1.465,779.0,11.53,108087.0,3599259.0,53.272,1.6,79768.0,1.181,0.014,71.4,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-07-30,225848.0,1394.0,1013.571,30257.0,16.0,10.143,3342.714,20.632,15.002,447.826,0.237,0.15,1.36,357.0,5.284,5334.0,78.947,100.0,1.48,772.0,11.426,105728.0,3704987.0,54.836,1.565,82250.0,1.217,0.014,71.4,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-07-31,227151.0,1303.0,1043.857,30268.0,11.0,10.286,3362.0,19.285,15.45,447.988,0.163,0.152,1.36,347.0,5.136,5257.0,77.807,100.0,1.48,798.0,11.811,110211.0,3815198.0,56.468,1.631,84252.0,1.247,0.014,71.4,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-01,227213.0,62.0,1040.714,30268.0,0.0,10.286,3362.917,0.918,15.403,447.988,0.0,0.152,1.37,344.0,5.091,5177.0,76.623,103.0,1.524,789.0,11.678,47672.0,3862870.0,57.173,0.706,84862.0,1.256,0.014,71.4,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-02,227216.0,3.0,1040.571,30268.0,0.0,10.286,3362.962,0.044,15.401,447.988,0.0,0.152,1.39,345.0,5.106,5188.0,76.786,105.0,1.554,778.0,11.515,16527.0,3879397.0,57.418,0.245,85081.0,1.259,0.014,71.4,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,14257.8,3.9,3.97,211.025798243512
FRA,Europe,France,2020-08-03,230577.0,3361.0,1165.286,30298.0,30.0,12.0,3412.707,49.745,17.247,448.432,0.444,0.178,1.42,360.0,5.328,5157.0,76.327,109.0,1.613,802.0,11.87,113443.0,3992840.0,59.097,1.679,86532.0,1.281,0.015,66.7,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-04,231546.0,969.0,1223.143,30300.0,2.0,10.429,3427.049,14.342,18.103,448.462,0.03,0.154,1.42,364.0,5.387,5121.0,75.795,108.0,1.598,769.0,11.382,106729.0,4099569.0,60.677,1.58,86914.0,1.286,0.016,62.5,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-05,233254.0,1708.0,1257.143,30311.0,11.0,10.0,3452.329,25.28,18.607,448.625,0.163,0.148,1.42,360.0,5.328,5107.0,75.587,109.0,1.613,788.0,11.663,106577.0,4206146.0,62.254,1.577,86698.0,1.283,0.017,58.8,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-06,234855.0,1601.0,1286.714,30315.0,4.0,8.286,3476.025,23.696,19.044,448.684,0.059,0.123,1.41,366.0,5.417,5019.0,74.285,116.0,1.717,813.0,12.033,109853.0,4315999.0,63.88,1.626,87287.0,1.292,0.018,55.6,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-07,237237.0,2382.0,1440.857,30328.0,13.0,8.571,3511.28,35.255,21.326,448.876,0.192,0.127,1.42,359.0,5.313,4970.0,73.56,120.0,1.776,797.0,11.796,112139.0,4428138.0,65.54,1.66,87563.0,1.296,0.019,52.6,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-08,237306.0,69.0,1441.857,30329.0,1.0,8.714,3512.301,1.021,21.341,448.891,0.015,0.129,1.42,366.0,5.417,4981.0,73.722,121.0,1.791,793.0,11.737,49804.0,4477942.0,66.277,0.737,87867.0,1.3,0.019,52.6,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-09,237312.0,6.0,1442.286,30329.0,0.0,8.714,3512.39,0.089,21.347,448.891,0.0,0.129,1.45,368.0,5.447,4992.0,73.885,122.0,1.806,782.0,11.574,17136.0,4495078.0,66.53,0.254,87954.0,1.302,0.02,50.0,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,14453.0,3.84,1.85,213.914900055652
FRA,Europe,France,2020-08-10,242029.0,4717.0,1636.0,30344.0,15.0,6.571,3582.205,69.815,24.214,449.113,0.222,0.097,1.48,372.0,5.506,5004.0,74.063,121.0,1.791,820.0,12.137,116892.0,4611970.0,68.261,1.73,88447.0,1.309,0.021,47.6,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-11,243437.0,1408.0,1698.714,30357.0,13.0,8.143,3603.044,20.839,25.142,449.306,0.192,0.121,1.47,367.0,5.432,4971.0,73.574,121.0,1.791,872.0,12.906,106637.0,4718607.0,69.839,1.578,88434.0,1.309,0.022,45.5,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-12,246014.0,2577.0,1822.857,30376.0,19.0,9.286,3641.186,38.141,26.98,449.587,0.281,0.137,1.46,355.0,5.254,4850.0,71.784,123.0,1.82,878.0,12.995,111735.0,4830342.0,71.493,1.654,89171.0,1.32,0.023,43.5,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-13,248684.0,2670.0,1975.571,30393.0,17.0,11.143,3680.704,39.518,29.24,449.838,0.252,0.165,1.45,351.0,5.195,4824.0,71.399,127.0,1.88,938.0,13.883,121163.0,4951505.0,73.286,1.793,90787.0,1.344,0.025,40.0,people tested,,,,,,,,,,,,,,46.3,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-14,251571.0,2887.0,2047.714,30412.0,19.0,12.0,3723.434,42.73,30.308,450.12,0.281,0.178,1.44,344.0,5.091,4788.0,70.866,127.0,1.88,975.0,14.431,132851.0,5084356.0,75.252,1.966,93745.0,1.387,0.027,37.0,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-15,254781.0,3210.0,2496.429,30413.0,1.0,12.0,3770.944,47.51,36.949,450.134,0.015,0.178,1.44,353.0,5.225,4817.0,71.295,130.0,1.924,989.0,14.638,26853.0,5111209.0,75.65,0.397,90467.0,1.339,0.027,37.0,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-16,257801.0,3020.0,2927.0,30415.0,2.0,12.286,3815.642,44.698,43.322,450.164,0.03,0.182,1.42,353.0,5.225,4820.0,71.34,128.0,1.894,1008.0,14.919,22105.0,5133314.0,75.977,0.327,91177.0,1.349,0.027,37.0,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,15902.8,4.11,14.05,235.372993330452
FRA,Europe,France,2020-08-17,258391.0,590.0,2337.429,30434.0,19.0,12.857,3824.375,8.732,34.596,450.445,0.281,0.19,1.4,361.0,5.343,4885.0,72.302,134.0,1.983,1062.0,15.718,154341.0,5287655.0,78.261,2.284,96526.0,1.429,0.029,34.5,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-18,260509.0,2118.0,2438.857,30456.0,22.0,14.143,3855.722,31.348,36.097,450.771,0.326,0.209,1.41,357.0,5.284,4783.0,70.792,141.0,2.087,1056.0,15.63,145398.0,5433053.0,80.413,2.152,102064.0,1.511,0.031,32.3,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-19,264296.0,3787.0,2611.714,30474.0,18.0,14.0,3911.773,56.05,38.655,451.037,0.266,0.207,1.42,362.0,5.358,4781.0,70.762,155.0,2.294,1075.0,15.911,145186.0,5578239.0,82.562,2.149,106842.0,1.581,0.032,31.2,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-20,269096.0,4800.0,2916.0,30485.0,11.0,13.143,3982.816,71.043,43.159,451.2,0.163,0.195,1.42,368.0,5.447,4723.0,69.904,158.0,2.339,1023.0,15.141,153884.0,5732123.0,84.84,2.278,111517.0,1.651,0.033,30.3,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-21,274050.0,4954.0,3211.286,30509.0,24.0,13.857,4056.139,73.323,47.529,451.555,0.355,0.205,1.42,367.0,5.432,4720.0,69.859,175.0,2.59,1060.0,15.689,164860.0,5896983.0,87.28,2.44,116090.0,1.718,0.033,30.3,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-22,277524.0,3474.0,3249.0,30518.0,9.0,15.0,4107.557,51.418,48.088,451.689,0.133,0.222,1.42,368.0,5.447,4685.0,69.341,170.0,2.516,1087.0,16.088,69464.0,5966447.0,88.308,1.028,122177.0,1.808,0.033,30.3,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-23,282259.0,4735.0,3494.0,30518.0,0.0,14.714,4177.638,70.081,51.714,451.689,0.0,0.218,1.41,371.0,5.491,4683.0,69.312,174.0,2.575,1083.0,16.029,23588.0,5990035.0,88.657,0.349,122389.0,1.811,0.033,30.3,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,15802.6,3.98,-0.95,233.889960535491
FRA,Europe,France,2020-08-24,284235.0,1976.0,3692.0,30534.0,16.0,14.286,4206.884,29.246,54.644,451.925,0.237,0.211,1.39,387.0,5.728,4664.0,69.031,183.0,2.709,1082.0,16.014,187204.0,6177239.0,91.428,2.771,127083.0,1.881,0.034,29.4,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-25,287667.0,3432.0,3879.714,30553.0,19.0,13.857,4257.681,50.796,57.423,452.207,0.281,0.205,1.4,401.0,5.935,4578.0,67.758,204.0,3.019,1162.0,17.198,177699.0,6354938.0,94.058,2.63,131698.0,1.949,0.035,28.6,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-26,287911.0,244.0,3373.571,30553.0,0.0,11.286,4261.292,3.611,49.931,452.207,0.0,0.167,1.4,373.0,5.521,4535.0,67.121,194.0,2.871,1215.0,17.983,182038.0,6536976.0,96.752,2.694,136962.0,2.027,0.036,27.8,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-27,299137.0,11226.0,4291.571,30588.0,35.0,14.714,4427.445,166.153,63.518,452.725,0.518,0.218,1.44,375.0,5.55,4517.0,66.855,198.0,2.931,1291.0,19.108,195124.0,6732100.0,99.64,2.888,142854.0,2.114,0.037,27.0,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-28,306695.0,7558.0,4663.571,30606.0,18.0,13.857,4539.309,111.864,69.024,452.991,0.266,0.205,1.42,381.0,5.639,4517.0,66.855,193.0,2.857,1322.0,19.567,201686.0,6933786.0,102.625,2.985,148115.0,2.192,0.038,26.3,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-29,312155.0,5460.0,4947.286,30612.0,6.0,13.429,4620.121,80.812,73.223,453.08,0.089,0.199,1.4,394.0,5.831,4512.0,66.781,211.0,3.123,1343.0,19.877,84891.0,7018677.0,103.882,1.256,150319.0,2.225,0.038,26.3,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-08-30,317537.0,5382.0,5039.714,30615.0,3.0,13.857,4699.778,79.658,74.591,453.124,0.044,0.205,1.38,396.0,5.861,4517.0,66.855,210.0,3.108,1337.0,19.789,27782.0,7046459.0,104.293,0.411,150918.0,2.234,0.038,26.3,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,15729.2,3.86,-0.69,232.803587210639
FRA,Europe,France,2020-08-31,320559.0,3022.0,5189.143,30646.0,31.0,16.0,4744.506,44.728,76.803,453.583,0.459,0.237,1.35,403.0,5.965,4564.0,67.551,212.0,3.138,1358.0,20.099,219614.0,7266073.0,107.543,3.25,155548.0,2.302,0.039,25.6,people tested,,,,,,,,,,,,,,48.15,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-09-01,325663.0,5104.0,5428.0,30673.0,27.0,17.143,4820.049,75.543,80.338,453.983,0.4,0.254,1.34,418.0,6.187,4586.0,67.876,217.0,3.212,1393.0,20.617,196210.0,7462283.0,110.447,2.904,158192.0,2.341,0.041,24.4,people tested,,,,,,,,,,,,,,46.76,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-09-02,332701.0,7038.0,6398.571,30699.0,26.0,20.857,4924.217,104.168,94.704,454.368,0.385,0.309,1.34,440.0,6.512,4614.0,68.291,253.0,3.745,1495.0,22.127,195211.0,7657494.0,113.336,2.889,160074.0,2.369,0.042,23.8,people tested,,,,,,,,,,,,,,46.76,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-09-03,339820.0,7119.0,5811.857,30716.0,17.0,18.286,5029.583,105.366,86.02,454.619,0.252,0.271,1.32,458.0,6.779,4625.0,68.453,276.0,4.085,1577.0,23.341,203260.0,7860754.0,116.345,3.008,161236.0,2.386,0.044,22.7,people tested,,,,,,,,,,,,,,48.61,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-09-04,348608.0,8788.0,5987.571,30696.0,-20.0,12.857,5159.652,130.069,88.62,454.323,-0.296,0.19,1.32,467.0,6.912,4653.0,68.868,290.0,4.292,1628.0,24.096,217610.0,8078364.0,119.566,3.221,163511.0,2.42,0.046,21.7,people tested,,,,,,,,,,,,,,48.61,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-09-05,357202.0,8594.0,6435.286,30708.0,12.0,13.714,5286.849,127.197,95.247,454.501,0.178,0.203,1.31,476.0,7.045,4667.0,69.075,285.0,4.218,1661.0,24.584,93223.0,8171587.0,120.945,1.38,164701.0,2.438,0.046,21.7,people tested,,,,,,,,,,,,,,48.61,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-09-06,364217.0,7015.0,6668.571,30712.0,4.0,13.857,5390.676,103.827,98.7,454.56,0.059,0.205,1.3,480.0,7.104,4697.0,69.519,288.0,4.263,1704.0,25.22,28461.0,8200048.0,121.367,0.421,164798.0,2.439,0.046,21.7,people tested,,,,,,,,,,,,,,48.61,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,15979.6,3.82,2.41,236.509689125393
FRA,Europe,France,2020-09-07,368401.0,4184.0,6834.571,30735.0,23.0,12.714,5452.602,61.926,101.157,454.9,0.34,0.188,1.28,531.0,7.859,4889.0,72.361,326.0,4.825,1898.0,28.092,244275.0,8444323.0,124.982,3.615,168321.0,2.491,0.048,20.8,people tested,,,,,,,,,,,,,,48.61,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-09-08,375139.0,6738.0,7068.0,30773.0,38.0,14.286,5552.33,99.727,104.612,455.463,0.562,0.211,1.27,568.0,8.407,4942.0,73.145,358.0,5.299,2088.0,30.904,241301.0,8685624.0,128.554,3.571,174763.0,2.587,0.048,20.8,people tested,,,,,,,,,,,,,,48.61,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-09-09,383716.0,8577.0,7287.857,30805.0,32.0,15.143,5679.276,126.946,107.866,455.936,0.474,0.224,1.26,593.0,8.777,4985.0,73.782,372.0,5.506,2157.0,31.925,237363.0,8922987.0,132.067,3.513,180785.0,2.676,0.049,20.4,people tested,,,,,,,,,,,,,,48.61,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
